EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 11-07-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 PP   : Sea level pressure in 0.1 hPa
30-34 Q_PP : quality code for PP (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station DYCE, UNITED KINGDOM (STAID: 1825)
Blended and updated with sources:16432 903091 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   PP, Q_PP
  1825, 16432,19761023, 9951,    0
  1825, 16432,19761024,10003,    0
  1825, 16432,19761025,10075,    0
  1825, 16432,19761026,10004,    0
  1825, 16432,19761027,10057,    0
  1825, 16432,19761028,10139,    0
  1825, 16432,19761029,10186,    0
  1825, 16432,19761030,10171,    0
  1825, 16432,19761031,10104,    0
  1825, 16432,19761101, 9914,    0
  1825, 16432,19761102, 9900,    0
  1825, 16432,19761103, 9946,    0
  1825, 16432,19761104, 9964,    0
  1825, 16432,19761105, 9925,    0
  1825, 16432,19761106, 9956,    0
  1825, 16432,19761107, 9930,    0
  1825, 16432,19761108, 9976,    0
  1825, 16432,19761109, 9980,    0
  1825, 16432,19761110,10005,    0
  1825, 16432,19761111,10054,    0
  1825, 16432,19761112,10095,    0
  1825, 16432,19761113,10187,    0
  1825, 16432,19761114,10256,    0
  1825, 16432,19761115,10232,    0
  1825, 16432,19761116,10227,    0
  1825, 16432,19761117,10301,    0
  1825, 16432,19761118,10327,    0
  1825, 16432,19761119,10410,    0
  1825, 16432,19761120,10353,    0
  1825, 16432,19761121,10277,    0
  1825, 16432,19761122,10272,    0
  1825, 16432,19761123,10260,    0
  1825, 16432,19761124,10200,    0
  1825, 16432,19761125,10165,    0
  1825, 16432,19761126,10031,    0
  1825, 16432,19761127,10052,    0
  1825, 16432,19761128, 9874,    0
  1825, 16432,19761129, 9909,    0
  1825, 16432,19761130, 9881,    0
  1825, 16432,19761201, 9795,    0
  1825, 16432,19761202, 9756,    0
  1825, 16432,19761203, 9795,    0
  1825, 16432,19761204, 9831,    0
  1825, 16432,19761205, 9862,    0
  1825, 16432,19761206, 9699,    0
  1825, 16432,19761207, 9689,    0
  1825, 16432,19761208, 9866,    0
  1825, 16432,19761209,10077,    0
  1825, 16432,19761210,10165,    0
  1825, 16432,19761211,10245,    0
  1825, 16432,19761212,10291,    0
  1825, 16432,19761213,10246,    0
  1825, 16432,19761214,10260,    0
  1825, 16432,19761215,10262,    0
  1825, 16432,19761216,10187,    0
  1825, 16432,19761217,10155,    0
  1825, 16432,19761218,10170,    0
  1825, 16432,19761219,10220,    0
  1825, 16432,19761220,10202,    0
  1825, 16432,19761221,10152,    0
  1825, 16432,19761222,10184,    0
  1825, 16432,19761223,10269,    0
  1825, 16432,19761224,10288,    0
  1825, 16432,19761225,10291,    0
  1825, 16432,19761226,10253,    0
  1825, 16432,19761227,10103,    0
  1825, 16432,19761228,10100,    0
  1825, 16432,19761229,10000,    0
  1825, 16432,19761230, 9887,    0
  1825, 16432,19761231, 9856,    0
  1825, 16432,19770101, 9984,    0
  1825, 16432,19770102,10182,    0
  1825, 16432,19770103,10292,    0
  1825, 16432,19770104,10213,    0
  1825, 16432,19770105,10194,    0
  1825, 16432,19770106,10267,    0
  1825, 16432,19770107,10319,    0
  1825, 16432,19770108,10282,    0
  1825, 16432,19770109,10059,    0
  1825, 16432,19770110, 9989,    0
  1825, 16432,19770111, 9958,    0
  1825, 16432,19770112, 9998,    0
  1825, 16432,19770113,10001,    0
  1825, 16432,19770114, 9992,    0
  1825, 16432,19770115,10071,    0
  1825, 16432,19770116,10173,    0
  1825, 16432,19770117,10244,    0
  1825, 16432,19770118,10167,    0
  1825, 16432,19770119,10063,    0
  1825, 16432,19770120,10015,    0
  1825, 16432,19770121, 9980,    0
  1825, 16432,19770122, 9933,    0
  1825, 16432,19770123, 9987,    0
  1825, 16432,19770124,10007,    0
  1825, 16432,19770125, 9847,    0
  1825, 16432,19770126, 9817,    0
  1825, 16432,19770127, 9993,    0
  1825, 16432,19770128,10070,    0
  1825, 16432,19770129,10082,    0
  1825, 16432,19770130,10015,    0
  1825, 16432,19770131,10071,    0
  1825, 16432,19770201,10062,    0
  1825, 16432,19770202, 9961,    0
  1825, 16432,19770203, 9840,    0
  1825, 16432,19770204, 9976,    0
  1825, 16432,19770205, 9997,    0
  1825, 16432,19770206,10017,    0
  1825, 16432,19770207, 9924,    0
  1825, 16432,19770208,10043,    0
  1825, 16432,19770209,10069,    0
  1825, 16432,19770210, 9923,    0
  1825, 16432,19770211, 9910,    0
  1825, 16432,19770212, 9970,    0
  1825, 16432,19770213,10030,    0
  1825, 16432,19770214,10057,    0
  1825, 16432,19770215,10050,    0
  1825, 16432,19770216,10028,    0
  1825, 16432,19770217,10007,    0
  1825, 16432,19770218, 9880,    0
  1825, 16432,19770219, 9895,    0
  1825, 16432,19770220, 9913,    0
  1825, 16432,19770221, 9905,    0
  1825, 16432,19770222,10005,    0
  1825, 16432,19770223,10113,    0
  1825, 16432,19770224,10154,    0
  1825, 16432,19770225,10170,    0
  1825, 16432,19770226,10237,    0
  1825, 16432,19770227,10293,    0
  1825, 16432,19770228,10327,    0
  1825, 16432,19770301,10235,    0
  1825, 16432,19770302,10108,    0
  1825, 16432,19770303,10013,    0
  1825, 16432,19770304,10043,    0
  1825, 16432,19770305,10134,    0
  1825, 16432,19770306,10189,    0
  1825, 16432,19770307,10109,    0
  1825, 16432,19770308,10151,    0
  1825, 16432,19770309,10038,    0
  1825, 16432,19770310, 9998,    0
  1825, 16432,19770311, 9873,    0
  1825, 16432,19770312, 9993,    0
  1825, 16432,19770313,10056,    0
  1825, 16432,19770314, 9971,    0
  1825, 16432,19770315,10065,    0
  1825, 16432,19770316, 9982,    0
  1825, 16432,19770317, 9990,    0
  1825, 16432,19770318, 9986,    0
  1825, 16432,19770319,10049,    0
  1825, 16432,19770320,10207,    0
  1825, 16432,19770321,10264,    0
  1825, 16432,19770322,10244,    0
  1825, 16432,19770323,10256,    0
  1825, 16432,19770324,10227,    0
  1825, 16432,19770325,10249,    0
  1825, 16432,19770326,10221,    0
  1825, 16432,19770327,10193,    0
  1825, 16432,19770328,10275,    0
  1825, 16432,19770329,10287,    0
  1825, 16432,19770330,10182,    0
  1825, 16432,19770331, 9934,    0
  1825, 16432,19770401, 9772,    0
  1825, 16432,19770402, 9894,    0
  1825, 16432,19770403,10059,    0
  1825, 16432,19770404,10140,    0
  1825, 16432,19770405,10134,    0
  1825, 16432,19770406,10108,    0
  1825, 16432,19770407,10169,    0
  1825, 16432,19770408,10165,    0
  1825, 16432,19770409,10154,    0
  1825, 16432,19770410,10133,    0
  1825, 16432,19770411,10144,    0
  1825, 16432,19770412,10047,    0
  1825, 16432,19770413,10049,    0
  1825, 16432,19770414,10119,    0
  1825, 16432,19770415,10206,    0
  1825, 16432,19770416,10109,    0
  1825, 16432,19770417,10213,    0
  1825, 16432,19770418,10267,    0
  1825, 16432,19770419,10251,    0
  1825, 16432,19770420,10178,    0
  1825, 16432,19770421,10060,    0
  1825, 16432,19770422, 9989,    0
  1825, 16432,19770423, 9908,    0
  1825, 16432,19770424,10018,    0
  1825, 16432,19770425,10032,    0
  1825, 16432,19770426, 9988,    0
  1825, 16432,19770427,10013,    0
  1825, 16432,19770428, 9978,    0
  1825, 16432,19770429, 9970,    0
  1825, 16432,19770430,10032,    0
  1825, 16432,19770501,10170,    0
  1825, 16432,19770502,10152,    0
  1825, 16432,19770503,10146,    0
  1825, 16432,19770504,10121,    0
  1825, 16432,19770505,10113,    0
  1825, 16432,19770506,10092,    0
  1825, 16432,19770507,10048,    0
  1825, 16432,19770508,10125,    0
  1825, 16432,19770509,10093,    0
  1825, 16432,19770510,10055,    0
  1825, 16432,19770511, 9968,    0
  1825, 16432,19770512, 9918,    0
  1825, 16432,19770513,10027,    0
  1825, 16432,19770514,10074,    0
  1825, 16432,19770515,10119,    0
  1825, 16432,19770516,10216,    0
  1825, 16432,19770517,10311,    0
  1825, 16432,19770518,10341,    0
  1825, 16432,19770519,10306,    0
  1825, 16432,19770520,10312,    0
  1825, 16432,19770521,10345,    0
  1825, 16432,19770522,10343,    0
  1825, 16432,19770523,10323,    0
  1825, 16432,19770524,10296,    0
  1825, 16432,19770525,10251,    0
  1825, 16432,19770526,10282,    0
  1825, 16432,19770527,10277,    0
  1825, 16432,19770528,10233,    0
  1825, 16432,19770529,10273,    0
  1825, 16432,19770530,10287,    0
  1825, 16432,19770531,10300,    0
  1825, 16432,19770601,10319,    0
  1825, 16432,19770602,10316,    0
  1825, 16432,19770603,10261,    0
  1825, 16432,19770604,10184,    0
  1825, 16432,19770605,10019,    0
  1825, 16432,19770606, 9975,    0
  1825, 16432,19770607, 9921,    0
  1825, 16432,19770608,10000,    0
  1825, 16432,19770609,10126,    0
  1825, 16432,19770610,10152,    0
  1825, 16432,19770611,10156,    0
  1825, 16432,19770612,10149,    0
  1825, 16432,19770613,10179,    0
  1825, 16432,19770614,10202,    0
  1825, 16432,19770615,10264,    0
  1825, 16432,19770616,10258,    0
  1825, 16432,19770617,10237,    0
  1825, 16432,19770618,10211,    0
  1825, 16432,19770619,10196,    0
  1825, 16432,19770620,10231,    0
  1825, 16432,19770621,10252,    0
  1825, 16432,19770622,10244,    0
  1825, 16432,19770623,10211,    0
  1825, 16432,19770624,10133,    0
  1825, 16432,19770625,10111,    0
  1825, 16432,19770626,10154,    0
  1825, 16432,19770627,10132,    0
  1825, 16432,19770628,10082,    0
  1825, 16432,19770629,10092,    0
  1825, 16432,19770630,10053,    0
  1825, 16432,19770701,10120,    0
  1825, 16432,19770702,10159,    0
  1825, 16432,19770703,10145,    0
  1825, 16432,19770704,10161,    0
  1825, 16432,19770705,10191,    0
  1825, 16432,19770706,10208,    0
  1825, 16432,19770707,10204,    0
  1825, 16432,19770708,10214,    0
  1825, 16432,19770709,10267,    0
  1825, 16432,19770710,10285,    0
  1825, 16432,19770711,10274,    0
  1825, 16432,19770712,10248,    0
  1825, 16432,19770713,10236,    0
  1825, 16432,19770714,10244,    0
  1825, 16432,19770715,10228,    0
  1825, 16432,19770716,10148,    0
  1825, 16432,19770717,10089,    0
  1825, 16432,19770718, 9995,    0
  1825, 16432,19770719,10004,    0
  1825, 16432,19770720,10047,    0
  1825, 16432,19770721,10151,    0
  1825, 16432,19770722,10136,    0
  1825, 16432,19770723,10046,    0
  1825, 16432,19770724, 9924,    0
  1825, 16432,19770725, 9980,    0
  1825, 16432,19770726,10044,    0
  1825, 16432,19770727,10083,    0
  1825, 16432,19770728,10170,    0
  1825, 16432,19770729,10214,    0
  1825, 16432,19770730,10184,    0
  1825, 16432,19770731,10215,    0
  1825, 16432,19770801,10193,    0
  1825, 16432,19770802,10147,    0
  1825, 16432,19770803,10136,    0
  1825, 16432,19770804,10082,    0
  1825, 16432,19770805,10098,    0
  1825, 16432,19770806,10195,    0
  1825, 16432,19770807,10188,    0
  1825, 16432,19770808,10197,    0
  1825, 16432,19770809,10215,    0
  1825, 16432,19770810,10247,    0
  1825, 16432,19770811,10242,    0
  1825, 16432,19770812,10241,    0
  1825, 16432,19770813,10235,    0
  1825, 16432,19770814,10229,    0
  1825, 16432,19770815,10263,    0
  1825, 16432,19770816,10277,    0
  1825, 16432,19770817,10243,    0
  1825, 16432,19770818,10184,    0
  1825, 16432,19770819,10119,    0
  1825, 16432,19770820,10098,    0
  1825, 16432,19770821,10115,    0
  1825, 16432,19770822,10131,    0
  1825, 16432,19770823,10155,    0
  1825, 16432,19770824,10090,    0
  1825, 16432,19770825, 9934,    0
  1825, 16432,19770826,10023,    0
  1825, 16432,19770827,10190,    0
  1825, 16432,19770828,10181,    0
  1825, 16432,19770829,10080,    0
  1825, 16432,19770830,10084,    0
  1825, 16432,19770831,10074,    0
  1825, 16432,19770901,10019,    0
  1825, 16432,19770902,10006,    0
  1825, 16432,19770903,10142,    0
  1825, 16432,19770904,10078,    0
  1825, 16432,19770905,10083,    0
  1825, 16432,19770906,10102,    0
  1825, 16432,19770907,10189,    0
  1825, 16432,19770908,10163,    0
  1825, 16432,19770909,10220,    0
  1825, 16432,19770910,10089,    0
  1825, 16432,19770911,10086,    0
  1825, 16432,19770912,10214,    0
  1825, 16432,19770913,10305,    0
  1825, 16432,19770914,10241,    0
  1825, 16432,19770915,10273,    0
  1825, 16432,19770916,10309,    0
  1825, 16432,19770917,10342,    0
  1825, 16432,19770918,10354,    0
  1825, 16432,19770919,10350,    0
  1825, 16432,19770920,10315,    0
  1825, 16432,19770921,10264,    0
  1825, 16432,19770922,10236,    0
  1825, 16432,19770923,10224,    0
  1825, 16432,19770924,10160,    0
  1825, 16432,19770925,10099,    0
  1825, 16432,19770926,10158,    0
  1825, 16432,19770927,10187,    0
  1825, 16432,19770928,10021,    0
  1825, 16432,19770929,10057,    0
  1825, 16432,19770930, 9986,    0
  1825, 16432,19771001, 9968,    0
  1825, 16432,19771002,10086,    0
  1825, 16432,19771003,10084,    0
  1825, 16432,19771004, 9964,    0
  1825, 16432,19771005, 9959,    0
  1825, 16432,19771006,10017,    0
  1825, 16432,19771007,10008,    0
  1825, 16432,19771008, 9965,    0
  1825, 16432,19771009, 9933,    0
  1825, 16432,19771010,10067,    0
  1825, 16432,19771011,10098,    0
  1825, 16432,19771012, 9992,    0
  1825, 16432,19771013,10152,    0
  1825, 16432,19771014,10187,    0
  1825, 16432,19771015,10168,    0
  1825, 16432,19771016,10174,    0
  1825, 16432,19771017,10169,    0
  1825, 16432,19771018,10134,    0
  1825, 16432,19771019,10095,    0
  1825, 16432,19771020,10107,    0
  1825, 16432,19771021,10077,    0
  1825, 16432,19771022,10059,    0
  1825, 16432,19771023,10072,    0
  1825, 16432,19771024,10063,    0
  1825, 16432,19771025,10200,    0
  1825, 16432,19771026,10177,    0
  1825, 16432,19771027,10095,    0
  1825, 16432,19771028,10098,    0
  1825, 16432,19771029,10137,    0
  1825, 16432,19771030, 9970,    0
  1825, 16432,19771031, 9858,    0
  1825, 16432,19771101,10000,    0
  1825, 16432,19771102, 9951,    0
  1825, 16432,19771103, 9848,    0
  1825, 16432,19771104, 9907,    0
  1825, 16432,19771105, 9938,    0
  1825, 16432,19771106, 9914,    0
  1825, 16432,19771107, 9918,    0
  1825, 16432,19771108, 9977,    0
  1825, 16432,19771109,10060,    0
  1825, 16432,19771110,10017,    0
  1825, 16432,19771111, 9865,    0
  1825, 16432,19771112, 9845,    0
  1825, 16432,19771113, 9981,    0
  1825, 16432,19771114, 9731,    0
  1825, 16432,19771115, 9819,    0
  1825, 16432,19771116, 9926,    0
  1825, 16432,19771117,10018,    0
  1825, 16432,19771118,10127,    0
  1825, 16432,19771119, 9965,    0
  1825, 16432,19771120, 9895,    0
  1825, 16432,19771121,10018,    0
  1825, 16432,19771122,10069,    0
  1825, 16432,19771123, 9943,    0
  1825, 16432,19771124,-9999,    9
  1825, 16432,19771125,10220,    0
  1825, 16432,19771126,10274,    0
  1825, 16432,19771127,10282,    0
  1825, 16432,19771128,10304,    0
  1825, 16432,19771129,10258,    0
  1825, 16432,19771130,10214,    0
  1825, 16432,19771201,10246,    0
  1825, 16432,19771202,10285,    0
  1825, 16432,19771203,10304,    0
  1825, 16432,19771204,10248,    0
  1825, 16432,19771205,10153,    0
  1825, 16432,19771206,10069,    0
  1825, 16432,19771207,10009,    0
  1825, 16432,19771208, 9913,    0
  1825, 16432,19771209, 9986,    0
  1825, 16432,19771210, 9974,    0
  1825, 16432,19771211, 9929,    0
  1825, 16432,19771212,10069,    0
  1825, 16432,19771213,10210,    0
  1825, 16432,19771214,10215,    0
  1825, 16432,19771215,10291,    0
  1825, 16432,19771216,10271,    0
  1825, 16432,19771217,10231,    0
  1825, 16432,19771218,10180,    0
  1825, 16432,19771219,10164,    0
  1825, 16432,19771220,10191,    0
  1825, 16432,19771221,10177,    0
  1825, 16432,19771222,10078,    0
  1825, 16432,19771223, 9980,    0
  1825, 16432,19771224, 9914,    0
  1825, 16432,19771225,10162,    0
  1825, 16432,19771226,10086,    0
  1825, 16432,19771227, 9982,    0
  1825, 16432,19771228,10099,    0
  1825, 16432,19771229,10044,    0
  1825, 16432,19771230,10034,    0
  1825, 16432,19771231,10124,    0
  1825, 16432,19780101,10069,    0
  1825, 16432,19780102,10058,    0
  1825, 16432,19780103,10041,    0
  1825, 16432,19780104,10249,    0
  1825, 16432,19780105,10186,    0
  1825, 16432,19780106,10187,    0
  1825, 16432,19780107,10172,    0
  1825, 16432,19780108,10171,    0
  1825, 16432,19780109,10047,    0
  1825, 16432,19780110, 9951,    0
  1825, 16432,19780111, 9993,    0
  1825, 16432,19780112,10289,    0
  1825, 16432,19780113,10272,    0
  1825, 16432,19780114,10298,    0
  1825, 16432,19780115,10152,    0
  1825, 16432,19780116,10016,    0
  1825, 16432,19780117,10000,    0
  1825, 16432,19780118,10023,    0
  1825, 16432,19780119, 9890,    0
  1825, 16432,19780120, 9983,    0
  1825, 16432,19780121,10025,    0
  1825, 16432,19780122, 9933,    0
  1825, 16432,19780123, 9924,    0
  1825, 16432,19780124, 9824,    0
  1825, 16432,19780125,10006,    0
  1825, 16432,19780126,10008,    0
  1825, 16432,19780127, 9974,    0
  1825, 16432,19780128, 9754,    0
  1825, 16432,19780129, 9896,    0
  1825, 16432,19780130,10096,    0
  1825, 16432,19780131,10014,    0
  1825, 16432,19780201, 9927,    0
  1825, 16432,19780202,10071,    0
  1825, 16432,19780203,10203,    0
  1825, 16432,19780204,10137,    0
  1825, 16432,19780205,10075,    0
  1825, 16432,19780206,10141,    0
  1825, 16432,19780207,10219,    0
  1825, 16432,19780208,10272,    0
  1825, 16432,19780209,10274,    0
  1825, 16432,19780210,10167,    0
  1825, 16432,19780211,10106,    0
  1825, 16432,19780212,10075,    0
  1825, 16432,19780213,10045,    0
  1825, 16432,19780214,10120,    0
  1825, 16432,19780215,10140,    0
  1825, 16432,19780216,10095,    0
  1825, 16432,19780217,10159,    0
  1825, 16432,19780218,10222,    0
  1825, 16432,19780219,10207,    0
  1825, 16432,19780220,10230,    0
  1825, 16432,19780221,10110,    0
  1825, 16432,19780222,10044,    0
  1825, 16432,19780223, 9909,    0
  1825, 16432,19780224, 9833,    0
  1825, 16432,19780225, 9839,    0
  1825, 16432,19780226, 9760,    0
  1825, 16432,19780227, 9826,    0
  1825, 16432,19780228, 9916,    0
  1825, 16432,19780301, 9954,    0
  1825, 16432,19780302, 9938,    0
  1825, 16432,19780303,10030,    0
  1825, 16432,19780304,10132,    0
  1825, 16432,19780305,10233,    0
  1825, 16432,19780306,10205,    0
  1825, 16432,19780307,10132,    0
  1825, 16432,19780308,10066,    0
  1825, 16432,19780309,10187,    0
