EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 11-07-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TX   : Maximum temperature in 0.1 &#176;C
30-34 Q_TX : quality code for TX (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station DYCE, UNITED KINGDOM (STAID: 1825)
Blended and updated with sources:5803 903091 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   TX, Q_TX
  1825,  5803,20090816,  175,    0
  1825,  5803,20090817,  179,    0
  1825,  5803,20090818,  201,    0
  1825,  5803,20090819,  183,    0
  1825,  5803,20090820,  179,    0
  1825,  5803,20090821,  178,    0
  1825,  5803,20090822,  162,    0
  1825,  5803,20090823,  183,    0
  1825,  5803,20090824,  192,    0
  1825,  5803,20090825,  167,    0
  1825,  5803,20090826,  184,    0
  1825,  5803,20090827,  150,    0
  1825,  5803,20090828,  173,    0
  1825,  5803,20090829,  181,    0
  1825,  5803,20090830,  196,    0
  1825,  5803,20090831,  175,    0
  1825,  5803,20090901,  173,    0
  1825,  5803,20090902,  139,    0
  1825,  5803,20090903,  151,    0
  1825,  5803,20090904,  197,    0
  1825,  5803,20090905,  180,    0
  1825,  5803,20090906,  193,    0
  1825,  5803,20090907,  222,    0
  1825,  5803,20090908,  183,    0
  1825,  5803,20090909,  179,    0
  1825,  5803,20090910,  169,    0
  1825,  5803,20090911,  203,    0
  1825,  5803,20090912,  146,    0
  1825,  5803,20090913,  130,    1
  1825,  5803,20090914,  166,    0
  1825,  5803,20090915,  156,    0
  1825,  5803,20090916,  159,    0
  1825,  5803,20090917,  156,    0
  1825,  5803,20090918,  167,    0
  1825,  5803,20090919,  162,    0
  1825,  5803,20090920,  168,    0
  1825,  5803,20090921,  195,    0
  1825,  5803,20090922,  159,    1
  1825,  5803,20090923,  182,    0
  1825,  5803,20090924,  184,    0
  1825,  5803,20090925,  183,    0
  1825,  5803,20090926,  193,    0
  1825,  5803,20090927,  183,    0
  1825,  5803,20090928,  105,    1
  1825,  5803,20090929,  139,    0
  1825,  5803,20090930,  108,    0
  1825,  5803,20091001,  137,    0
  1825,  5803,20091002,  139,    0
  1825,  5803,20091003,  109,    0
  1825,  5803,20091004,  114,    0
  1825,  5803,20091005,  139,    0
  1825,  5803,20091006,  136,    0
  1825,  5803,20091007,  104,    0
  1825,  5803,20091008,  110,    0
  1825,  5803,20091009,  131,    0
  1825,  5803,20091010,  119,    0
  1825,  5803,20091011,  120,    0
  1825,  5803,20091012,  136,    0
  1825,  5803,20091013,  179,    0
  1825,  5803,20091014,  146,    0
  1825,  5803,20091015,  121,    1
  1825,  5803,20091016,  119,    0
  1825,  5803,20091017,  115,    0
  1825,  5803,20091018,  108,    0
  1825,  5803,20091019,  122,    0
  1825,  5803,20091020,  114,    0
  1825,  5803,20091021,  120,    0
  1825,  5803,20091022,  120,    0
  1825,  5803,20091023,  124,    0
  1825,  5803,20091024,  137,    0
  1825,  5803,20091025,  113,    1
  1825,  5803,20091026,  137,    0
  1825,  5803,20091027,  178,    0
  1825,  5803,20091028,  150,    0
  1825,  5803,20091029,  129,    0
  1825,  5803,20091030,  164,    0
  1825,  5803,20091031,  114,    1
  1825,  5803,20091101,  132,    0
  1825,  5803,20091102,  101,    1
  1825,  5803,20091103,   88,    0
  1825,  5803,20091104,   94,    0
  1825,  5803,20091105,   84,    0
  1825,  5803,20091106,   89,    0
  1825,  5803,20091107,   88,    0
  1825,  5803,20091108,   92,    0
  1825,  5803,20091109,   83,    0
  1825,  5803,20091110,   94,    0
  1825,  5803,20091111,  113,    0
  1825,  5803,20091112,  100,    0
  1825,  5803,20091113,  109,    0
  1825,  5803,20091114,  100,    0
  1825,  5803,20091115,  107,    0
  1825,  5803,20091116,  121,    0
  1825,  5803,20091117,  141,    0
  1825,  5803,20091118,  135,    0
  1825,  5803,20091119,  127,    0
  1825,  5803,20091120,  119,    1
  1825,  5803,20091121,   87,    0
  1825,  5803,20091122,  101,    0
  1825,  5803,20091123,  119,    0
  1825,  5803,20091124,   84,    0
  1825,  5803,20091125,   79,    0
  1825,  5803,20091126,   86,    0
  1825,  5803,20091127,   61,    1
  1825,  5803,20091128,   40,    0
  1825,  5803,20091129,   43,    0
  1825,  5803,20091130,   66,    0
  1825,  5803,20091201,   69,    0
  1825,  5803,20091202,   76,    0
  1825,  5803,20091203,   84,    0
  1825,  5803,20091204,   98,    0
  1825,  5803,20091205,   82,    0
  1825,  5803,20091206,   84,    0
  1825,  5803,20091207,   98,    0
  1825,  5803,20091208,   87,    0
  1825,  5803,20091209,   85,    0
  1825,  5803,20091210,   51,    1
  1825,  5803,20091211,   31,    0
  1825,  5803,20091212,   73,    0
  1825,  5803,20091213,   90,    0
  1825,  5803,20091214,   77,    0
  1825,  5803,20091215,   79,    0
  1825,  5803,20091216,   28,    1
  1825,  5803,20091217,   16,    1
  1825,  5803,20091218,   27,    0
  1825,  5803,20091219,    2,    1
  1825,  5803,20091220,  -15,    0
  1825,  5803,20091221,   31,    0
  1825,  5803,20091222,   32,    0
  1825,  5803,20091223,   30,    0
  1825,  5803,20091224,   32,    0
  1825,  5803,20091225,   15,    1
  1825,  5803,20091226,   40,    0
  1825,  5803,20091227,    3,    0
  1825,  5803,20091228,   40,    0
  1825,  5803,20091229,   39,    0
  1825,  5803,20091230,   26,    0
  1825,  5803,20091231,   31,    0
  1825,  5803,20100101,   20,    0
  1825,  5803,20100102,   21,    0
  1825,  5803,20100103,   31,    0
  1825,  5803,20100104,   11,    1
  1825,  5803,20100105,   -3,    0
  1825,  5803,20100106,   10,    0
  1825,  5803,20100107,   12,    0
  1825,  5803,20100108,    7,    0
  1825,  5803,20100109,   46,    0
  1825,  5803,20100110,   44,    0
  1825,  5803,20100111,   43,    0
  1825,  5803,20100112,   46,    0
  1825,  5803,20100113,   55,    0
  1825,  5803,20100114,   67,    0
  1825,  5803,20100115,   57,    0
  1825,  5803,20100116,   75,    0
  1825,  5803,20100117,   85,    0
  1825,  5803,20100118,   63,    0
  1825,  5803,20100119,   47,    0
  1825,  5803,20100120,   55,    0
  1825,  5803,20100121,   63,    0
  1825,  5803,20100122,   53,    0
  1825,  5803,20100123,   50,    0
  1825,  5803,20100124,   37,    0
  1825,  5803,20100125,  111,    0
  1825,  5803,20100126,  101,    0
  1825,  5803,20100127,   32,    1
  1825,  5803,20100128,   13,    1
  1825,  5803,20100129,   24,    0
  1825,  5803,20100130,   19,    0
  1825,  5803,20100131,   42,    0
  1825,  5803,20100201,   27,    0
  1825,  5803,20100202,   35,    0
  1825,  5803,20100203,   63,    0
  1825,  5803,20100204,   68,    0
  1825,  5803,20100205,   53,    0
  1825,  5803,20100206,   49,    0
  1825,  5803,20100207,   41,    0
  1825,  5803,20100208,   48,    0
  1825,  5803,20100209,   50,    0
  1825,  5803,20100210,   65,    0
  1825,  5803,20100211,   65,    0
  1825,  5803,20100212,   69,    0
  1825,  5803,20100213,   70,    0
  1825,  5803,20100214,   56,    0
  1825,  5803,20100215,   31,    1
  1825,  5803,20100216,   51,    0
  1825,  5803,20100217,   25,    0
  1825,  5803,20100218,   13,    0
  1825,  5803,20100219,   35,    0
  1825,  5803,20100220,   40,    0
  1825,  5803,20100221,   23,    0
  1825,  5803,20100222,   47,    0
  1825,  5803,20100223,   35,    0
  1825,  5803,20100224,   40,    0
  1825,  5803,20100225,   39,    0
  1825,  5803,20100226,   41,    0
  1825,  5803,20100227,   56,    0
  1825,  5803,20100228,   47,    0
  1825,  5803,20100301,   58,    0
  1825,  5803,20100302,   53,    0
  1825,  5803,20100303,   65,    0
  1825,  5803,20100304,   82,    0
  1825,  5803,20100305,   81,    0
  1825,  5803,20100306,   89,    0
  1825,  5803,20100307,   78,    0
  1825,  5803,20100308,   93,    0
  1825,  5803,20100309,   85,    0
  1825,  5803,20100310,   96,    0
  1825,  5803,20100311,   73,    0
  1825,  5803,20100312,  101,    0
  1825,  5803,20100313,   83,    0
  1825,  5803,20100314,  101,    0
  1825,  5803,20100315,  105,    0
  1825,  5803,20100316,  132,    0
  1825,  5803,20100317,  126,    0
  1825,  5803,20100318,  138,    0
  1825,  5803,20100319,  125,    0
  1825,  5803,20100320,  119,    0
  1825,  5803,20100321,  118,    0
  1825,  5803,20100322,   94,    0
  1825,  5803,20100323,   86,    0
  1825,  5803,20100324,   79,    0
  1825,  5803,20100325,  105,    0
  1825,  5803,20100326,  127,    0
  1825,  5803,20100327,   81,    1
  1825,  5803,20100328,   73,    0
  1825,  5803,20100329,   31,    1
  1825,  5803,20100330,   39,    0
  1825,  5803,20100331,   72,    0
  1825,  5803,20100401,   85,    0
  1825,  5803,20100402,   81,    0
  1825,  5803,20100403,   87,    0
  1825,  5803,20100404,  116,    0
  1825,  5803,20100405,   92,    0
  1825,  5803,20100406,  114,    0
  1825,  5803,20100407,  138,    0
  1825,  5803,20100408,  130,    0
  1825,  5803,20100409,  159,    0
  1825,  5803,20100410,  135,    0
  1825,  5803,20100411,  148,    0
  1825,  5803,20100412,  109,    0
  1825,  5803,20100413,  102,    0
  1825,  5803,20100414,  112,    0
  1825,  5803,20100415,  180,    0
  1825,  5803,20100416,  146,    0
  1825,  5803,20100417,   81,    1
  1825,  5803,20100418,   83,    0
  1825,  5803,20100419,   67,    0
  1825,  5803,20100420,   97,    0
  1825,  5803,20100421,  107,    0
  1825,  5803,20100422,   83,    0
  1825,  5803,20100423,  121,    0
  1825,  5803,20100424,  158,    0
  1825,  5803,20100425,  169,    0
  1825,  5803,20100426,  167,    0
  1825,  5803,20100427,  173,    0
  1825,  5803,20100428,  170,    0
  1825,  5803,20100429,  131,    1
  1825,  5803,20100430,   98,    1
  1825,  5803,20100501,   83,    0
  1825,  5803,20100502,   95,    0
  1825,  5803,20100503,  119,    0
  1825,  5803,20100504,  106,    0
  1825,  5803,20100505,  102,    0
  1825,  5803,20100506,  117,    0
  1825,  5803,20100507,  114,    0
  1825,  5803,20100508,  122,    0
  1825,  5803,20100509,   83,    0
  1825,  5803,20100510,   90,    0
  1825,  5803,20100511,  104,    0
  1825,  5803,20100512,  128,    0
  1825,  5803,20100513,  126,    0
  1825,  5803,20100514,  167,    0
  1825,  5803,20100515,  134,    0
  1825,  5803,20100516,  149,    0
  1825,  5803,20100517,  169,    0
  1825,  5803,20100518,  185,    0
  1825,  5803,20100519,  200,    0
  1825,  5803,20100520,  207,    0
  1825,  5803,20100521,  224,    0
  1825,  5803,20100522,  217,    0
  1825,  5803,20100523,  134,    1
  1825,  5803,20100524,  119,    0
  1825,  5803,20100525,  115,    0
  1825,  5803,20100526,  106,    0
  1825,  5803,20100527,  132,    0
  1825,  5803,20100528,  140,    0
  1825,  5803,20100529,  132,    0
  1825,  5803,20100530,  133,    0
  1825,  5803,20100531,  170,    0
  1825,  5803,20100601,  205,    0
  1825,  5803,20100602,  172,    0
  1825,  5803,20100603,  173,    0
  1825,  5803,20100604,  186,    0
  1825,  5803,20100605,  131,    0
  1825,  5803,20100606,  124,    0
  1825,  5803,20100607,  127,    0
  1825,  5803,20100608,  132,    0
  1825,  5803,20100609,  117,    1
  1825,  5803,20100610,  155,    0
  1825,  5803,20100611,  138,    0
  1825,  5803,20100612,  125,    0
  1825,  5803,20100613,  132,    0
  1825,  5803,20100614,  171,    0
  1825,  5803,20100615,  190,    0
  1825,  5803,20100616,  204,    0
  1825,  5803,20100617,  147,    1
  1825,  5803,20100618,  120,    1
  1825,  5803,20100619,  172,    0
  1825,  5803,20100620,  183,    0
  1825,  5803,20100621,  226,    0
  1825,  5803,20100622,  235,    0
  1825,  5803,20100623,  205,    0
  1825,  5803,20100624,  174,    0
  1825,  5803,20100625,  183,    0
  1825,  5803,20100626,  219,    0
  1825,  5803,20100627,  217,    0
  1825,  5803,20100628,  195,    0
  1825,  5803,20100629,  181,    0
  1825,  5803,20100630,  191,    0
  1825,  5803,20100701,  213,    0
  1825,  5803,20100702,  196,    0
  1825,  5803,20100703,  199,    0
  1825,  5803,20100704,  185,    0
  1825,  5803,20100705,  175,    0
  1825,  5803,20100706,  199,    0
  1825,  5803,20100707,  195,    0
  1825,  5803,20100708,  179,    0
  1825,  5803,20100709,  183,    0
  1825,  5803,20100710,  207,    0
  1825,  5803,20100711,  179,    0
  1825,  5803,20100712,  166,    0
  1825,  5803,20100713,  138,    0
  1825,  5803,20100714,  173,    0
  1825,  5803,20100715,  178,    0
  1825,  5803,20100716,  195,    0
  1825,  5803,20100717,  226,    0
  1825,  5803,20100718,  202,    0
  1825,  5803,20100719,  203,    0
  1825,  5803,20100720,  141,    1
  1825,  5803,20100721,  161,    0
  1825,  5803,20100722,  162,    0
  1825,  5803,20100723,  209,    0
  1825,  5803,20100724,  205,    0
  1825,  5803,20100725,  175,    0
  1825,  5803,20100726,  183,    0
  1825,  5803,20100727,  182,    0
  1825,  5803,20100728,  165,    0
  1825,  5803,20100729,  177,    0
  1825,  5803,20100730,  184,    0
  1825,  5803,20100731,  164,    0
  1825,  5803,20100801,  158,    0
  1825,  5803,20100802,  197,    0
  1825,  5803,20100803,  183,    0
  1825,  5803,20100804,  180,    0
  1825,  5803,20100805,  167,    0
  1825,  5803,20100806,  186,    0
  1825,  5803,20100807,  173,    0
  1825,  5803,20100808,  181,    0
  1825,  5803,20100809,  176,    0
  1825,  5803,20100810,  157,    0
  1825,  5803,20100811,  182,    0
  1825,  5803,20100812,  171,    0
  1825,  5803,20100813,  167,    0
  1825,  5803,20100814,  181,    0
  1825,  5803,20100815,  167,    0
  1825,  5803,20100816,  186,    0
  1825,  5803,20100817,  184,    0
  1825,  5803,20100818,  217,    0
  1825,  5803,20100819,  230,    0
  1825,  5803,20100820,  205,    0
  1825,  5803,20100821,  199,    0
  1825,  5803,20100822,  151,    1
  1825,  5803,20100823,  148,    0
  1825,  5803,20100824,  163,    0
  1825,  5803,20100825,  149,    0
  1825,  5803,20100826,  164,    0
  1825,  5803,20100827,  158,    0
  1825,  5803,20100828,  133,    0
  1825,  5803,20100829,  158,    0
  1825,  5803,20100830,  169,    0
  1825,  5803,20100831,  158,    0
  1825,  5803,20100901,  167,    0
  1825,  5803,20100902,  164,    0
  1825,  5803,20100903,  155,    0
  1825,  5803,20100904,  165,    0
  1825,  5803,20100905,  168,    0
  1825,  5803,20100906,  144,    1
  1825,  5803,20100907,  151,    0
  1825,  5803,20100908,  198,    0
  1825,  5803,20100909,  208,    0
  1825,  5803,20100910,  179,    0
  1825,  5803,20100911,  182,    0
  1825,  5803,20100912,  178,    0
  1825,  5803,20100913,  153,    0
  1825,  5803,20100914,  139,    0
  1825,  5803,20100915,  128,    0
  1825,  5803,20100916,  118,    0
  1825,  5803,20100917,  120,    0
  1825,  5803,20100918,  135,    0
  1825,  5803,20100919,  153,    0
  1825,  5803,20100920,  162,    0
  1825,  5803,20100921,  161,    0
  1825,  5803,20100922,  117,    1
  1825,  5803,20100923,  107,    1
  1825,  5803,20100924,  116,    0
  1825,  5803,20100925,  133,    0
  1825,  5803,20100926,  139,    0
  1825,  5803,20100927,  125,    0
  1825,  5803,20100928,  127,    0
  1825,  5803,20100929,  144,    0
  1825,  5803,20100930,  132,    0
  1825,  5803,20101001,  143,    0
  1825,  5803,20101002,  124,    0
  1825,  5803,20101003,  151,    0
  1825,  5803,20101004,  152,    0
  1825,  5803,20101005,  149,    0
  1825,  5803,20101006,  151,    0
  1825,  5803,20101007,  128,    0
  1825,  5803,20101008,  123,    0
  1825,  5803,20101009,  112,    1
  1825,  5803,20101010,  131,    0
  1825,  5803,20101011,   94,    1
  1825,  5803,20101012,  104,    0
  1825,  5803,20101013,  131,    0
  1825,  5803,20101014,  113,    0
  1825,  5803,20101015,  113,    0
  1825,  5803,20101016,  123,    0
  1825,  5803,20101017,  126,    0
  1825,  5803,20101018,   75,    1
  1825,  5803,20101019,   75,    0
  1825,  5803,20101020,   69,    0
  1825,  5803,20101021,   59,    0
  1825,  5803,20101022,   86,    0
  1825,  5803,20101023,   71,    0
  1825,  5803,20101024,  108,    0
  1825,  5803,20101025,  151,    0
  1825,  5803,20101026,  138,    0
  1825,  5803,20101027,  143,    0
  1825,  5803,20101028,  143,    0
  1825,  5803,20101029,  122,    0
  1825,  5803,20101030,  104,    0
  1825,  5803,20101031,   99,    0
  1825,  5803,20101101,  133,    0
  1825,  5803,20101102,  107,    0
  1825,  5803,20101103,   98,    0
  1825,  5803,20101104,   81,    0
  1825,  5803,20101105,   62,    1
  1825,  5803,20101106,   71,    0
  1825,  5803,20101107,   81,    0
  1825,  5803,20101108,   58,    0
  1825,  5803,20101109,   69,    0
  1825,  5803,20101110,   91,    0
  1825,  5803,20101111,  108,    0
  1825,  5803,20101112,   74,    1
  1825,  5803,20101113,   64,    0
  1825,  5803,20101114,   75,    0
  1825,  5803,20101115,   86,    0
  1825,  5803,20101116,   92,    0
  1825,  5803,20101117,   91,    0
  1825,  5803,20101118,   90,    0
  1825,  5803,20101119,   57,    1
  1825,  5803,20101120,   70,    0
  1825,  5803,20101121,   60,    0
  1825,  5803,20101122,   60,    0
  1825,  5803,20101123,   29,    1
  1825,  5803,20101124,   22,    0
  1825,  5803,20101125,   23,    0
  1825,  5803,20101126,   22,    0
  1825,  5803,20101127,   24,    0
  1825,  5803,20101128,   33,    0
  1825,  5803,20101129,   -2,    1
  1825,  5803,20101130,    7,    0
  1825,  5803,20101201,  -10,    0
  1825,  5803,20101202,    5,    0
  1825,  5803,20101203,   28,    0
  1825,  5803,20101204,   11,    0
  1825,  5803,20101205,    9,    0
  1825,  5803,20101206,    2,    0
  1825,  5803,20101207,   36,    0
  1825,  5803,20101208,   84,    0
  1825,  5803,20101209,   87,    0
  1825,  5803,20101210,   80,    0
  1825,  5803,20101211,   48,    1
  1825,  5803,20101212,   53,    0
  1825,  5803,20101213,   60,    0
  1825,  5803,20101214,   87,    0
  1825,  5803,20101215,   -3,    1
  1825,  5803,20101216,  -15,    1
  1825,  5803,20101217,   -5,    0
  1825,  5803,20101218,    2,    0
  1825,  5803,20101219,    8,    0
  1825,  5803,20101220,  -69,    1
  1825,  5803,20101221,   -6,    0
  1825,  5803,20101222,    8,    0
  1825,  5803,20101223,   13,    0
  1825,  5803,20101224,   29,    0
  1825,  5803,20101225,   26,    0
  1825,  5803,20101226,   47,    0
