EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 11-07-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 SS   : Sunshine in 0.1 Hours
30-34 Q_SS : quality code for SS (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station DYCE, UNITED KINGDOM (STAID: 1825)
Blended and updated with sources:16434 903091 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   SS, Q_SS
  1825, 16434,19720830,  129,    0
  1825, 16434,19720831,   97,    0
  1825, 16434,19720901,   46,    0
  1825, 16434,19720902,  104,    0
  1825, 16434,19720903,    2,    0
  1825, 16434,19720904,   43,    0
  1825, 16434,19720905,   20,    0
  1825, 16434,19720906,   30,    0
  1825, 16434,19720907,   55,    0
  1825, 16434,19720908,   78,    0
  1825, 16434,19720909,   53,    0
  1825, 16434,19720910,   52,    0
  1825, 16434,19720911,    1,    0
  1825, 16434,19720912,    8,    0
  1825, 16434,19720913,   14,    0
  1825, 16434,19720914,   53,    0
  1825, 16434,19720915,   32,    0
  1825, 16434,19720916,   25,    0
  1825, 16434,19720917,   58,    0
  1825, 16434,19720918,   40,    0
  1825, 16434,19720919,    0,    0
  1825, 16434,19720920,   86,    0
  1825, 16434,19720921,    0,    0
  1825, 16434,19720922,    0,    0
  1825, 16434,19720923,   27,    0
  1825, 16434,19720924,   41,    0
  1825, 16434,19720925,   99,    0
  1825, 16434,19720926,    0,    0
  1825, 16434,19720927,    0,    0
  1825, 16434,19720928,   21,    0
  1825, 16434,19720929,   52,    0
  1825, 16434,19720930,   77,    0
  1825, 16434,19721001,    2,    0
  1825, 16434,19721002,    0,    0
  1825, 16434,19721003,   88,    0
  1825, 16434,19721004,   51,    0
  1825, 16434,19721005,   91,    0
  1825, 16434,19721006,   44,    0
  1825, 16434,19721007,   64,    0
  1825, 16434,19721008,   43,    0
  1825, 16434,19721009,   16,    0
  1825, 16434,19721010,    0,    0
  1825, 16434,19721011,   17,    0
  1825, 16434,19721012,   45,    0
  1825, 16434,19721013,   16,    0
  1825, 16434,19721014,    3,    0
  1825, 16434,19721015,   23,    0
  1825, 16434,19721016,   71,    0
  1825, 16434,19721017,   29,    0
  1825, 16434,19721018,    4,    0
  1825, 16434,19721019,   18,    0
  1825, 16434,19721020,   17,    0
  1825, 16434,19721021,   32,    0
  1825, 16434,19721022,    8,    0
  1825, 16434,19721023,   77,    0
  1825, 16434,19721024,   41,    0
  1825, 16434,19721025,    0,    0
  1825, 16434,19721026,    1,    0
  1825, 16434,19721027,    0,    0
  1825, 16434,19721028,   73,    0
  1825, 16434,19721029,    6,    0
  1825, 16434,19721030,   75,    0
  1825, 16434,19721031,   72,    0
  1825, 16434,19721101,    0,    0
  1825, 16434,19721102,   65,    0
  1825, 16434,19721103,   20,    0
  1825, 16434,19721104,   64,    0
  1825, 16434,19721105,   31,    0
  1825, 16434,19721106,   18,    0
  1825, 16434,19721107,   31,    0
  1825, 16434,19721108,    0,    0
  1825, 16434,19721109,    2,    0
  1825, 16434,19721110,   64,    0
  1825, 16434,19721111,   12,    0
  1825, 16434,19721112,   33,    0
  1825, 16434,19721113,   58,    0
  1825, 16434,19721114,   32,    0
  1825, 16434,19721115,   76,    0
  1825, 16434,19721116,    8,    0
  1825, 16434,19721117,   23,    0
  1825, 16434,19721118,    3,    0
  1825, 16434,19721119,    0,    0
  1825, 16434,19721120,    3,    0
  1825, 16434,19721121,    0,    0
  1825, 16434,19721122,   45,    0
  1825, 16434,19721123,    1,    0
  1825, 16434,19721124,   20,    0
  1825, 16434,19721125,    7,    0
  1825, 16434,19721126,    1,    0
  1825, 16434,19721127,    0,    0
  1825, 16434,19721128,   42,    0
  1825, 16434,19721129,    1,    0
  1825, 16434,19721130,   11,    0
  1825, 16434,19721201,   28,    0
  1825, 16434,19721202,   34,    0
  1825, 16434,19721203,   46,    0
  1825, 16434,19721204,    0,    0
  1825, 16434,19721205,    8,    0
  1825, 16434,19721206,   51,    0
  1825, 16434,19721207,    0,    0
  1825, 16434,19721208,   57,    0
  1825, 16434,19721209,    0,    0
  1825, 16434,19721210,   32,    0
  1825, 16434,19721211,    0,    0
  1825, 16434,19721212,   51,    0
  1825, 16434,19721213,   30,    0
  1825, 16434,19721214,    0,    0
  1825, 16434,19721215,    0,    0
  1825, 16434,19721216,    0,    0
  1825, 16434,19721217,    0,    0
  1825, 16434,19721218,    0,    0
  1825, 16434,19721219,   50,    0
  1825, 16434,19721220,   17,    0
  1825, 16434,19721221,   27,    0
  1825, 16434,19721222,   50,    0
  1825, 16434,19721223,    5,    0
  1825, 16434,19721224,   57,    0
  1825, 16434,19721225,    0,    0
  1825, 16434,19721226,    0,    0
  1825, 16434,19721227,    0,    0
  1825, 16434,19721228,    0,    0
  1825, 16434,19721229,   24,    0
  1825, 16434,19721230,   37,    0
  1825, 16434,19721231,    0,    0
  1825, 16434,19730101,    0,    0
  1825, 16434,19730102,    0,    0
  1825, 16434,19730103,   61,    0
  1825, 16434,19730104,    1,    0
  1825, 16434,19730105,    0,    0
  1825, 16434,19730106,    0,    0
  1825, 16434,19730107,   51,    0
  1825, 16434,19730108,    7,    0
  1825, 16434,19730109,    0,    0
  1825, 16434,19730110,    0,    0
  1825, 16434,19730111,   22,    0
  1825, 16434,19730112,    1,    0
  1825, 16434,19730113,    0,    0
  1825, 16434,19730114,    0,    0
  1825, 16434,19730115,    0,    0
  1825, 16434,19730116,   21,    0
  1825, 16434,19730117,   65,    0
  1825, 16434,19730118,   37,    0
  1825, 16434,19730119,    0,    0
  1825, 16434,19730120,    0,    0
  1825, 16434,19730121,    0,    0
  1825, 16434,19730122,   29,    0
  1825, 16434,19730123,    0,    0
  1825, 16434,19730124,    0,    0
  1825, 16434,19730125,   23,    0
  1825, 16434,19730126,   33,    0
  1825, 16434,19730127,   45,    0
  1825, 16434,19730128,   14,    0
  1825, 16434,19730129,   19,    0
  1825, 16434,19730130,   42,    0
  1825, 16434,19730131,   59,    0
  1825, 16434,19730201,   14,    0
  1825, 16434,19730202,   47,    0
  1825, 16434,19730203,    7,    0
  1825, 16434,19730204,    0,    0
  1825, 16434,19730205,    7,    0
  1825, 16434,19730206,   60,    0
  1825, 16434,19730207,   73,    0
  1825, 16434,19730208,   69,    0
  1825, 16434,19730209,   62,    0
  1825, 16434,19730210,   22,    0
  1825, 16434,19730211,    1,    0
  1825, 16434,19730212,   49,    0
  1825, 16434,19730213,   22,    0
  1825, 16434,19730214,   38,    0
  1825, 16434,19730215,   33,    0
  1825, 16434,19730216,   62,    0
  1825, 16434,19730217,   23,    0
  1825, 16434,19730218,    8,    0
  1825, 16434,19730219,    1,    0
  1825, 16434,19730220,   15,    0
  1825, 16434,19730221,   75,    0
  1825, 16434,19730222,   74,    0
  1825, 16434,19730223,   41,    0
  1825, 16434,19730224,   64,    0
  1825, 16434,19730225,   89,    0
  1825, 16434,19730226,   55,    0
  1825, 16434,19730227,   68,    0
  1825, 16434,19730228,   96,    0
  1825, 16434,19730301,    0,    0
  1825, 16434,19730302,    7,    0
  1825, 16434,19730303,   48,    0
  1825, 16434,19730304,   45,    0
  1825, 16434,19730305,   73,    0
  1825, 16434,19730306,   90,    0
  1825, 16434,19730307,   30,    0
  1825, 16434,19730308,   38,    0
  1825, 16434,19730309,   83,    0
  1825, 16434,19730310,  104,    0
  1825, 16434,19730311,   99,    0
  1825, 16434,19730312,    2,    0
  1825, 16434,19730313,   16,    0
  1825, 16434,19730314,   43,    0
  1825, 16434,19730315,    0,    0
  1825, 16434,19730316,   25,    0
  1825, 16434,19730317,   11,    0
  1825, 16434,19730318,   17,    0
  1825, 16434,19730319,    0,    0
  1825, 16434,19730320,   33,    0
  1825, 16434,19730321,  103,    0
  1825, 16434,19730322,    0,    0
  1825, 16434,19730323,   96,    0
  1825, 16434,19730324,   14,    0
  1825, 16434,19730325,   70,    0
  1825, 16434,19730326,   50,    0
  1825, 16434,19730327,  109,    0
  1825, 16434,19730328,   88,    0
  1825, 16434,19730329,   62,    0
  1825, 16434,19730330,   96,    0
  1825, 16434,19730331,   48,    0
  1825, 16434,19730401,   85,    0
  1825, 16434,19730402,   58,    0
  1825, 16434,19730403,   86,    0
  1825, 16434,19730404,   18,    0
  1825, 16434,19730405,  105,    0
  1825, 16434,19730406,   53,    0
  1825, 16434,19730407,   82,    0
  1825, 16434,19730408,   79,    0
  1825, 16434,19730409,  102,    0
  1825, 16434,19730410,    8,    0
  1825, 16434,19730411,   32,    0
  1825, 16434,19730412,   21,    0
  1825, 16434,19730413,    5,    0
  1825, 16434,19730414,    6,    0
  1825, 16434,19730415,   21,    0
  1825, 16434,19730416,   63,    0
  1825, 16434,19730417,    3,    0
  1825, 16434,19730418,    0,    0
  1825, 16434,19730419,   28,    0
  1825, 16434,19730420,   30,    0
  1825, 16434,19730421,   88,    0
  1825, 16434,19730422,   51,    0
  1825, 16434,19730423,   25,    0
  1825, 16434,19730424,   76,    0
  1825, 16434,19730425,   16,    0
  1825, 16434,19730426,    8,    0
  1825, 16434,19730427,  102,    0
  1825, 16434,19730428,  118,    0
  1825, 16434,19730429,  117,    0
  1825, 16434,19730430,    8,    0
  1825, 16434,19730501,   86,    0
  1825, 16434,19730502,   75,    0
  1825, 16434,19730503,   33,    0
  1825, 16434,19730504,    0,    0
  1825, 16434,19730505,   15,    0
  1825, 16434,19730506,   51,    0
  1825, 16434,19730507,    3,    0
  1825, 16434,19730508,   52,    0
  1825, 16434,19730509,   90,    0
  1825, 16434,19730510,   92,    0
  1825, 16434,19730511,   43,    0
  1825, 16434,19730512,   31,    0
  1825, 16434,19730513,  114,    0
  1825, 16434,19730514,   65,    0
  1825, 16434,19730515,   81,    0
  1825, 16434,19730516,  148,    0
  1825, 16434,19730517,  108,    0
  1825, 16434,19730518,  152,    0
  1825, 16434,19730519,   18,    0
  1825, 16434,19730520,   31,    0
  1825, 16434,19730521,   39,    0
  1825, 16434,19730522,    0,    0
  1825, 16434,19730523,    0,    0
  1825, 16434,19730524,    2,    0
  1825, 16434,19730525,    5,    0
  1825, 16434,19730526,   17,    0
  1825, 16434,19730527,   59,    0
  1825, 16434,19730528,    4,    0
  1825, 16434,19730529,   35,    0
  1825, 16434,19730530,   16,    0
  1825, 16434,19730531,    3,    0
  1825, 16434,19730601,  128,    0
  1825, 16434,19730602,   57,    0
  1825, 16434,19730603,   59,    0
  1825, 16434,19730604,  105,    0
  1825, 16434,19730605,   64,    0
  1825, 16434,19730606,   70,    0
  1825, 16434,19730607,   85,    0
  1825, 16434,19730608,    9,    0
  1825, 16434,19730609,   12,    0
  1825, 16434,19730610,   32,    0
  1825, 16434,19730611,   60,    0
  1825, 16434,19730612,   20,    0
  1825, 16434,19730613,  107,    0
  1825, 16434,19730614,   33,    0
  1825, 16434,19730615,   14,    0
  1825, 16434,19730616,    8,    0
  1825, 16434,19730617,   37,    0
  1825, 16434,19730618,   62,    0
  1825, 16434,19730619,    1,    0
  1825, 16434,19730620,    0,    0
  1825, 16434,19730621,   99,    0
  1825, 16434,19730622,   88,    0
  1825, 16434,19730623,   77,    0
  1825, 16434,19730624,   94,    0
  1825, 16434,19730625,   19,    0
  1825, 16434,19730626,    5,    0
  1825, 16434,19730627,   89,    0
  1825, 16434,19730628,  135,    0
  1825, 16434,19730629,   34,    0
  1825, 16434,19730630,   74,    0
  1825, 16434,19730701,   26,    0
  1825, 16434,19730702,   98,    0
  1825, 16434,19730703,   54,    0
  1825, 16434,19730704,   57,    0
  1825, 16434,19730705,   89,    0
  1825, 16434,19730706,    1,    0
  1825, 16434,19730707,   50,    0
  1825, 16434,19730708,   84,    0
  1825, 16434,19730709,    3,    0
  1825, 16434,19730710,   33,    0
  1825, 16434,19730711,    1,    0
  1825, 16434,19730712,    0,    0
  1825, 16434,19730713,   19,    0
  1825, 16434,19730714,   21,    0
  1825, 16434,19730715,   89,    0
  1825, 16434,19730716,   85,    0
  1825, 16434,19730717,    3,    0
  1825, 16434,19730718,    0,    0
  1825, 16434,19730719,    0,    0
  1825, 16434,19730720,    0,    0
  1825, 16434,19730721,   75,    0
  1825, 16434,19730722,   57,    0
  1825, 16434,19730723,  116,    0
  1825, 16434,19730724,  111,    0
  1825, 16434,19730725,    4,    0
  1825, 16434,19730726,   80,    0
  1825, 16434,19730727,   64,    0
  1825, 16434,19730728,   51,    0
  1825, 16434,19730729,   54,    0
  1825, 16434,19730730,   36,    0
  1825, 16434,19730731,   29,    0
  1825, 16434,19730801,    0,    0
  1825, 16434,19730802,    0,    0
  1825, 16434,19730803,    0,    0
  1825, 16434,19730804,   68,    0
  1825, 16434,19730805,   84,    0
  1825, 16434,19730806,   16,    0
  1825, 16434,19730807,   64,    0
  1825, 16434,19730808,   85,    0
  1825, 16434,19730809,   30,    0
  1825, 16434,19730810,   61,    0
  1825, 16434,19730811,   97,    0
  1825, 16434,19730812,  129,    0
  1825, 16434,19730813,  123,    0
  1825, 16434,19730814,  128,    0
  1825, 16434,19730815,  106,    0
  1825, 16434,19730816,   65,    0
  1825, 16434,19730817,  105,    0
  1825, 16434,19730818,  102,    0
  1825, 16434,19730819,    2,    0
  1825, 16434,19730820,   70,    0
  1825, 16434,19730821,  129,    0
  1825, 16434,19730822,   71,    0
  1825, 16434,19730823,   35,    0
  1825, 16434,19730824,   44,    0
  1825, 16434,19730825,   33,    0
  1825, 16434,19730826,   30,    0
  1825, 16434,19730827,    0,    0
  1825, 16434,19730828,   86,    0
  1825, 16434,19730829,    7,    0
  1825, 16434,19730830,   98,    0
  1825, 16434,19730831,    0,    0
  1825, 16434,19730901,   90,    0
  1825, 16434,19730902,   36,    0
  1825, 16434,19730903,  118,    0
  1825, 16434,19730904,   45,    0
  1825, 16434,19730905,   18,    0
  1825, 16434,19730906,   18,    0
  1825, 16434,19730907,   32,    0
  1825, 16434,19730908,   95,    0
  1825, 16434,19730909,   46,    0
  1825, 16434,19730910,   44,    0
  1825, 16434,19730911,   94,    0
  1825, 16434,19730912,   96,    0
  1825, 16434,19730913,    1,    0
  1825, 16434,19730914,   37,    0
  1825, 16434,19730915,    0,    0
  1825, 16434,19730916,    0,    0
  1825, 16434,19730917,    0,    0
  1825, 16434,19730918,   69,    0
  1825, 16434,19730919,   19,    0
  1825, 16434,19730920,    8,    0
  1825, 16434,19730921,    6,    0
  1825, 16434,19730922,   12,    0
  1825, 16434,19730923,   18,    0
  1825, 16434,19730924,   33,    0
  1825, 16434,19730925,   27,    0
  1825, 16434,19730926,   44,    0
  1825, 16434,19730927,   41,    0
  1825, 16434,19730928,   57,    0
  1825, 16434,19730929,   11,    0
  1825, 16434,19730930,   59,    0
  1825, 16434,19731001,   64,    0
  1825, 16434,19731002,   82,    0
  1825, 16434,19731003,   97,    0
  1825, 16434,19731004,    0,    0
  1825, 16434,19731005,    0,    0
  1825, 16434,19731006,    0,    0
  1825, 16434,19731007,    5,    0
  1825, 16434,19731008,   45,    0
  1825, 16434,19731009,   88,    0
  1825, 16434,19731010,   66,    0
  1825, 16434,19731011,   67,    0
  1825, 16434,19731012,   19,    0
  1825, 16434,19731013,   36,    0
  1825, 16434,19731014,    4,    0
  1825, 16434,19731015,   78,    0
  1825, 16434,19731016,   53,    0
  1825, 16434,19731017,   41,    0
  1825, 16434,19731018,    3,    0
  1825, 16434,19731019,   46,    0
  1825, 16434,19731020,   17,    0
  1825, 16434,19731021,   48,    0
  1825, 16434,19731022,   25,    0
  1825, 16434,19731023,   60,    0
  1825, 16434,19731024,   11,    0
  1825, 16434,19731025,   35,    0
  1825, 16434,19731026,    4,    0
  1825, 16434,19731027,    3,    0
  1825, 16434,19731028,   67,    0
  1825, 16434,19731029,    5,    0
  1825, 16434,19731030,    1,    0
  1825, 16434,19731031,    2,    0
  1825, 16434,19731101,    0,    0
  1825, 16434,19731102,   40,    0
  1825, 16434,19731103,    0,    0
  1825, 16434,19731104,    0,    0
  1825, 16434,19731105,   61,    0
  1825, 16434,19731106,   34,    0
  1825, 16434,19731107,   27,    0
  1825, 16434,19731108,    4,    0
  1825, 16434,19731109,    0,    0
  1825, 16434,19731110,   21,    0
  1825, 16434,19731111,   44,    0
  1825, 16434,19731112,   38,    0
  1825, 16434,19731113,   42,    0
  1825, 16434,19731114,   40,    0
  1825, 16434,19731115,   72,    0
  1825, 16434,19731116,   31,    0
  1825, 16434,19731117,   59,    0
  1825, 16434,19731118,    9,    0
  1825, 16434,19731119,   21,    0
  1825, 16434,19731120,   23,    0
  1825, 16434,19731121,    0,    0
  1825, 16434,19731122,    3,    0
  1825, 16434,19731123,    1,    0
  1825, 16434,19731124,   15,    0
  1825, 16434,19731125,   43,    0
  1825, 16434,19731126,   31,    0
  1825, 16434,19731127,   43,    0
  1825, 16434,19731128,    0,    0
  1825, 16434,19731129,   56,    0
  1825, 16434,19731130,   39,    0
  1825, 16434,19731201,   59,    0
  1825, 16434,19731202,    0,    0
  1825, 16434,19731203,   41,    0
  1825, 16434,19731204,    0,    0
  1825, 16434,19731205,    7,    0
  1825, 16434,19731206,    0,    0
  1825, 16434,19731207,    0,    0
  1825, 16434,19731208,   56,    0
  1825, 16434,19731209,   17,    0
  1825, 16434,19731210,    0,    0
  1825, 16434,19731211,   39,    0
  1825, 16434,19731212,    2,    0
  1825, 16434,19731213,    9,    0
  1825, 16434,19731214,   19,    0
  1825, 16434,19731215,    0,    0
  1825, 16434,19731216,   50,    0
  1825, 16434,19731217,   28,    0
  1825, 16434,19731218,    0,    0
  1825, 16434,19731219,    0,    0
  1825, 16434,19731220,    0,    0
  1825, 16434,19731221,    0,    0
  1825, 16434,19731222,    0,    0
  1825, 16434,19731223,    0,    0
  1825, 16434,19731224,   10,    0
  1825, 16434,19731225,    0,    0
  1825, 16434,19731226,    2,    0
  1825, 16434,19731227,    8,    0
  1825, 16434,19731228,    0,    0
  1825, 16434,19731229,   16,    0
  1825, 16434,19731230,   49,    0
  1825, 16434,19731231,    3,    0
  1825, 16434,19740101,    1,    0
  1825, 16434,19740102,    0,    0
  1825, 16434,19740103,    0,    0
  1825, 16434,19740104,    0,    0
  1825, 16434,19740105,    0,    0
  1825, 16434,19740106,    1,    0
  1825, 16434,19740107,    0,    0
  1825, 16434,19740108,   10,    0
  1825, 16434,19740109,   46,    0
